ds,y
2018-8-25,332
2018-8-26,332
2018-8-27,332
2018-8-28,332
2018-8-29,332
2018-8-30,332
2018-8-31,332
2018-9-1,332
2018-9-2,312
2018-9-3,312
2018-9-4,312
2018-9-5,315
2018-9-6,318
2018-9-7,320
2018-9-8,322
2018-9-9,325
2018-9-10,330
2018-9-11,337
2018-9-12,342
2018-9-13,345
2018-9-14,348
2018-9-15,350
2018-9-16,350
2018-9-17,350
2018-9-18,340
2018-9-19,340
2018-9-20,332
2018-9-21,332
2018-9-22,332
2018-9-23,335
2018-9-24,337
2018-9-25,340
2018-9-26,342
2018-9-27,344
2018-9-28,344
2018-9-29,344
2018-9-30,344
2018-10-1,344
2018-10-2,344
2018-10-3,344
2018-10-4,334
2018-10-5,334
2018-10-6,334
2018-10-7,334
2018-10-8,334
2018-10-9,334
2018-10-10,338
2018-10-11,340
2018-10-12,343
2018-10-13,346
2018-10-14,349
2018-10-15,352
2018-10-16,354
2018-10-17,364
2018-10-18,369
2018-10-19,372
2018-10-20,375
2018-10-21,377
2018-10-22,379
2018-10-23,381
2018-10-24,383
2018-10-25,385
2018-10-26,385
2018-10-27,385
2018-10-28,385
2018-10-29,385
2018-10-30,385
2018-10-31,385
2018-11-1,387
2018-11-2,389
2018-11-3,391
2018-11-4,393
2018-11-5,395
2018-11-6,398
2018-11-7,403
2018-11-8,406
2018-11-9,408
2018-11-10,410
2018-11-11,412
2018-11-12,412
2018-11-13,412
2018-11-14,412
2018-11-15,412
2018-11-16,412
2018-11-17,412
2018-11-18,412
2018-11-19,412
2018-11-20,412
2018-11-21,412
2018-11-22,412
2018-11-23,412
2018-11-24,392
2018-11-25,372
2018-11-26,372
2018-11-27,367
2018-11-28,370
2018-11-29,375
2018-11-30,379
2018-12-1,382
2018-12-2,385
2018-12-3,388
2018-12-4,391
2018-12-5,394
2018-12-6,397
2018-12-7,399
2018-12-8,401
2018-12-9,404
2018-12-10,407
2018-12-11,412
2018-12-12,415
2018-12-13,418
2018-12-14,420
2018-12-15,422
2018-12-16,422
2018-12-17,422
2018-12-18,422
2018-12-19,422
2018-12-20,422
2018-12-21,425
2018-12-22,428
2018-12-23,431
2018-12-24,433
2018-12-25,435
2018-12-26,437
2018-12-27,439
2018-12-28,441
2018-12-29,441
2018-12-30,441
2018-12-31,441
2019-1-1,441
2019-1-2,441
2019-1-3,441
2019-1-4,441
2019-1-5,444
2019-1-6,449
2019-1-7,452
2019-1-8,455
2019-1-9,455
2019-1-10,455
2019-1-11,455
2019-1-12,445
2019-1-13,445
2019-1-14,435
2019-1-15,435
2019-1-16,435
2019-1-17,435
2019-1-18,420
2019-1-19,412
2019-1-20,407
2019-1-21,407
2019-1-22,400
2019-1-23,400
2019-1-24,402
2019-1-25,404
2019-1-26,404
2019-1-27,404
2019-1-28,404
2019-1-29,397
2019-1-30,397
2019-1-31,397
2019-2-1,397
2019-2-2,397
2019-2-3,397
2019-2-4,399
2019-2-5,402
2019-2-6,405
2019-2-7,408
2019-2-8,411
2019-2-9,415
2019-2-10,418
2019-2-11,421
2019-2-12,425
2019-2-13,428
2019-2-14,431
2019-2-15,433
2019-2-16,435
2019-2-17,435
2019-2-18,435
2019-2-19,435
2019-2-20,435
2019-2-21,435
2019-2-22,435
2019-2-23,435
2019-2-24,435
2019-2-25,435
2019-2-26,435
2019-2-27,423
2019-2-28,423
2019-3-1,412
2019-3-2,413
2019-3-3,403
2019-3-4,403
2019-3-5,395
2019-3-6,395
2019-3-7,395
2019-3-8,378
2019-3-9,378
2019-3-10,368
2019-3-11,368
2019-3-12,358
2019-3-13,358
2019-3-14,348
2019-3-15,338
2019-3-16,338
2019-3-17,338
2019-3-18,338
2019-3-19,338
2019-3-20,338
2019-3-21,338
2019-3-22,338
2019-3-23,338
2019-3-24,338
2019-3-25,338
2019-3-26,323
2019-3-27,323
2019-3-28,303
2019-3-29,293
2019-3-30,293
2019-3-31,283
2019-4-1,383
2019-4-2,385
2019-4-3,287
2019-4-4,289
2019-4-5,291
2019-4-6,293
2019-4-7,295
2019-4-8,295
2019-4-9,300
2019-4-10,303
2019-4-11,306
2019-4-12,308
2019-4-13,310
2019-4-14,312
2019-4-15,314
2019-4-16,314
2019-4-17,308
2019-4-18,308
2019-4-19,308
2019-4-20,298
2019-4-21,298
2019-4-22,288
2019-4-23,278
2019-4-24,278
2019-4-25,278
2019-4-26,278
2019-4-27,278
2019-4-28,278
2019-4-29,281
2019-4-30,286
2019-5-1,293
2019-5-2,323
2019-5-3,323
2019-5-4,333
2019-5-5,343
2019-5-6,353
2019-5-7,360
2019-5-8,360
2019-5-9,368
2019-5-10,368
2019-5-11,368
2019-5-12,348
2019-5-13,328
2019-5-14,308
2019-5-15,308
2019-5-16,310
2019-5-17,313
2019-5-18,316
2019-5-19,319
2019-5-20,322
2019-5-21,325
2019-5-22,328
2019-5-23,331
2019-5-24,333
2019-5-25,335
2019-5-26,335
